urllength,isdomainip,tldlength,noofsubdomain,noofdigits,noofspecialcharacters,ishttps,label
56,0,3,0,16,7,1,1
25,0,2,1,0,2,1,1
69,0,2,1,2,7,1,1
49,0,3,1,7,6,0,1
45,0,3,0,0,6,1,1
39,0,7,2,4,4,1,1
32,0,2,1,4,5,1,1
109,0,4,2,16,8,1,1
99,0,2,1,8,9,0,1
31,0,3,1,0,4,1,1
253,1,3,2,41,36,0,1
32,0,11,0,5,2,0,1
137,0,4,1,4,15,1,1
55,0,4,1,8,5,1,1
43,0,3,1,1,4,0,1
75,0,3,3,20,6,0,1
70,0,2,1,1,7,1,1
158,0,4,2,22,9,1,1
32,0,6,1,0,3,0,1
53,0,4,0,17,7,0,1
53,0,2,1,6,6,1,1
49,0,7,2,1,4,1,1
50,0,3,1,0,7,1,1
64,0,3,1,14,7,1,1
71,0,3,1,7,4,1,1
143,0,3,1,16,13,1,1
16,0,3,0,0,1,0,1
49,0,3,1,11,6,0,1
40,0,2,3,11,6,0,1
73,0,3,2,18,7,1,1
81,0,2,0,0,8,0,1
82,0,3,0,2,13,0,1
55,0,3,2,6,6,0,1
107,0,3,0,11,10,1,1
104,0,2,2,9,8,1,1
46,0,2,1,9,5,1,1
57,0,3,0,0,5,1,1
81,0,2,0,4,5,1,1
32,0,2,1,0,5,1,1
383,1,3,2,92,50,0,1
54,0,13,2,5,6,1,1
35,0,9,1,0,4,0,1
50,0,9,1,0,5,1,1
53,0,18,1,0,4,0,1
26,0,5,0,0,2,0,1
92,0,9,3,10,9,0,1
99,0,4,2,9,8,1,1
45,0,3,1,5,5,1,1
56,0,2,0,0,9,0,1
35,0,2,0,5,7,0,1
72,0,2,1,4,7,1,1
27,0,3,0,12,2,0,1
49,0,2,2,1,4,0,1
83,0,2,0,0,11,1,1
41,1,0,2,11,7,0,1
70,0,3,1,2,9,1,1
18,0,3,0,3,1,1,1
107,0,3,1,15,12,1,1
50,0,4,0,1,5,1,1
97,0,2,0,0,9,1,1
80,0,3,1,32,8,1,1
98,0,2,0,7,5,1,1
215,0,15,2,48,27,0,1
175,0,3,1,19,24,1,1
96,0,3,0,8,14,0,1
64,0,2,2,16,7,1,1
91,0,4,2,10,5,1,1
47,0,3,1,15,5,1,1
139,0,4,5,24,17,0,1
46,0,10,0,0,6,0,1
1004,0,3,0,132,63,1,1
39,0,3,0,2,4,0,1
96,0,1,1,24,10,1,1
79,0,2,2,0,11,1,1
93,0,3,0,0,15,1,1
47,0,3,1,0,7,1,1
107,0,3,4,23,13,1,1
40,0,2,0,1,5,1,1
93,0,5,1,8,4,1,1
28,0,3,2,0,4,1,1
82,0,3,3,34,7,1,1
186,0,2,3,1,41,1,1
74,0,3,0,0,9,0,1
33,0,3,1,0,4,0,1
157,0,3,1,42,6,1,1
82,0,1,2,4,4,1,1
92,0,2,1,5,7,1,1
36,0,6,1,0,4,0,1
79,0,3,0,2,13,1,1
58,0,12,0,7,7,0,1
33,0,2,1,5,6,0,1
100,0,5,2,12,12,1,1
50,0,4,2,2,8,0,1
33,0,5,0,0,3,0,1
60,0,2,0,4,8,1,1
35,0,5,0,0,4,0,1
32,0,4,1,1,4,1,1
32,0,3,0,0,3,1,1
43,0,14,2,1,4,1,1
63,0,2,0,12,6,0,1
79,0,5,4,10,13,0,1
37,0,3,1,6,4,1,1
76,0,3,3,16,7,1,1
137,0,3,1,0,18,1,1
19,1,0,2,9,3,0,1
109,0,5,1,13,7,1,1
236,0,3,1,34,10,0,1
42,0,4,1,12,6,0,1
36,0,2,0,0,8,0,1
663,0,3,1,362,25,0,1
76,0,3,1,21,9,1,1
43,0,8,0,0,5,1,1
24,0,2,0,0,3,1,1
39,0,3,1,3,5,0,1
54,0,7,2,4,4,1,1
121,0,3,1,21,17,1,1
101,0,8,0,22,11,1,1
99,0,1,2,12,9,1,1
80,0,2,0,7,3,1,1
42,0,3,0,4,6,0,1
121,0,6,1,12,7,1,1
58,0,10,1,7,4,0,1
33,0,3,0,0,5,1,1
92,0,2,0,14,6,1,1
44,0,3,2,8,6,0,1
49,0,3,1,0,2,1,1
28,0,3,1,2,6,1,1
26,0,3,1,0,3,0,1
31,0,2,0,8,4,0,1
169,1,3,2,35,34,0,1
31,0,2,2,1,4,0,1
103,0,2,0,16,6,1,1
50,0,3,0,0,8,0,1
67,0,3,0,5,8,0,1
26,0,3,1,7,2,0,1
50,0,3,1,0,5,0,1
35,0,2,1,1,4,1,1
42,0,2,1,2,6,1,1
43,0,2,1,2,5,0,1
40,0,2,1,1,6,1,1
40,0,7,0,0,2,0,1
52,0,2,1,4,4,1,1
61,0,2,1,2,6,0,1
55,0,7,2,0,8,1,1
24,0,2,0,3,3,0,1
51,1,3,2,10,10,0,1
66,0,6,0,21,3,1,1
33,0,2,1,0,4,1,1
151,0,3,0,12,16,1,1
56,0,3,2,3,7,1,1
50,0,24,1,2,3,0,1
174,0,1,2,61,14,1,1
41,0,2,1,8,4,1,1
99,0,2,1,10,6,1,1
56,0,2,1,7,6,0,1
39,0,13,0,0,3,0,1
57,0,2,0,21,3,0,1
178,0,3,1,17,30,0,1
25,0,3,0,0,3,1,1
70,0,2,0,0,12,1,1
74,0,2,1,0,11,1,1
167,0,3,1,17,18,1,1
66,0,3,1,1,9,1,1
189,0,1,0,77,11,1,1
41,0,3,2,3,6,1,1
20,0,3,0,4,2,0,1
69,0,3,0,0,8,0,1
19,0,3,1,0,3,0,1
108,0,3,1,5,14,1,1
33,0,3,1,11,4,1,1
24,0,2,1,0,4,0,1
90,0,3,1,33,10,1,1
135,0,3,1,12,15,1,1
25,0,5,0,2,3,1,1
35,0,1,3,2,5,1,1
31,0,4,1,6,4,1,1
35,0,4,1,0,3,1,1
239,0,2,3,43,32,1,1
329,0,3,0,72,60,1,1
71,0,3,1,13,10,1,1
62,0,3,1,16,8,0,1
33,0,10,0,0,4,0,1
104,0,2,1,31,9,1,1
59,0,3,1,0,7,0,1
28,0,4,1,1,2,1,1
47,0,4,2,6,6,0,1
21,0,4,0,2,2,0,1
56,0,2,2,0,9,1,1
116,0,3,0,5,14,1,1
142,0,2,1,4,22,1,1
96,0,2,1,0,6,0,1
101,0,2,3,31,14,1,1
44,0,2,2,5,6,1,1
85,0,3,1,22,11,1,1
330,0,2,0,190,8,1,1
30,0,3,0,3,5,1,1
50,0,2,1,4,6,0,1
35,0,3,0,4,3,1,1
100,0,3,2,29,7,0,1
1042,0,3,2,188,33,1,1
40,0,5,0,9,2,0,1
123,0,3,0,2,12,1,1
92,0,3,0,13,4,1,1
101,0,8,3,23,18,1,1
88,0,2,0,7,8,1,1
111,0,2,2,18,13,1,1
97,0,6,2,44,4,1,1
39,0,3,3,0,7,1,1
31,0,2,1,2,3,0,1
24,0,3,0,0,4,0,1
37,0,6,0,12,3,1,1
110,0,2,1,22,14,1,1
42,0,5,3,1,5,1,1
17,0,4,0,0,1,0,1
22,0,3,1,2,2,1,1
82,0,2,0,8,8,1,1
65,0,2,0,0,8,1,1
38,0,2,2,10,4,0,1
77,0,2,0,3,7,1,1
28,0,4,0,2,2,0,1
55,1,0,2,15,9,0,1
70,0,3,0,1,8,1,1
42,0,2,0,0,6,1,1
77,0,3,0,4,5,1,1
103,0,4,2,12,5,1,1
52,0,8,2,8,6,1,1
44,0,7,2,19,4,1,1
83,0,3,0,16,11,0,1
96,0,3,1,23,8,0,1
86,0,2,2,1,11,1,1
57,0,2,1,9,6,1,1
27,0,2,0,4,3,1,1
50,0,1,2,2,8,0,1
76,0,3,0,10,9,1,1
105,0,2,2,2,10,1,1
53,0,3,0,3,7,1,1
104,0,4,1,13,7,1,1
96,0,2,0,0,12,1,1
51,0,5,2,4,7,0,1
48,0,2,2,5,8,1,1
56,0,3,1,10,6,1,1
111,0,3,0,10,15,1,1
47,0,3,0,6,6,0,1
59,0,2,0,4,6,1,1
41,0,11,1,6,3,0,1
220,0,3,0,93,15,1,1
27,0,5,0,5,2,1,1
41,0,3,1,20,3,1,1
60,0,2,2,0,6,1,1
49,0,4,2,11,3,1,1
80,0,3,3,12,10,1,1
50,0,3,0,21,3,0,1
68,0,2,1,0,8,1,1
84,0,2,0,5,11,0,1
114,0,4,2,11,7,1,1
39,0,10,0,0,3,0,1
132,0,3,1,6,7,1,1
69,0,3,1,2,8,1,1
61,0,3,1,0,3,1,1
147,0,3,2,58,13,1,1
83,0,3,0,6,7,1,1
36,0,2,2,1,4,0,1
235,0,5,0,102,13,0,1
45,0,5,1,0,4,1,1
42,0,3,1,15,4,1,1
64,0,2,2,0,9,1,1
107,0,3,1,13,8,1,1
37,1,0,2,13,7,0,1
66,0,2,0,0,8,1,1
70,0,3,1,11,7,1,1
58,0,3,2,0,6,0,1
72,0,2,1,0,9,1,1
78,0,2,0,31,4,1,1
32,0,1,2,3,4,1,1
36,0,3,0,6,4,1,1
57,0,10,3,5,8,0,1
92,0,5,1,5,18,1,1
133,0,3,2,36,18,1,1
34,0,4,1,0,4,1,1
44,0,3,3,0,6,1,1
44,0,2,0,2,7,1,1
48,0,2,0,0,7,1,1
79,0,4,0,0,7,1,1
220,0,2,2,15,13,1,1
480,1,3,2,97,55,0,1
51,0,2,2,5,4,1,1
109,0,8,0,22,10,1,1
34,0,8,2,8,4,1,1
58,0,2,0,0,5,0,1
130,0,2,0,42,5,0,1
46,0,2,1,0,7,1,1
48,0,2,1,0,6,1,1
68,0,3,1,1,7,1,1
32,0,2,1,4,3,0,1
116,0,3,2,27,14,0,1
63,0,3,1,0,9,1,1
38,0,4,0,0,5,0,1
99,0,3,0,9,11,1,1
22,0,1,0,1,2,0,1
33,0,3,1,9,3,1,1
136,0,3,1,18,24,1,1
51,0,3,2,13,7,1,1
223,0,2,3,38,32,1,1
54,0,3,0,1,6,1,1
46,0,3,1,9,6,0,1
51,0,10,2,8,6,1,1
42,0,4,1,12,6,1,1
72,0,2,0,5,10,0,1
54,0,2,1,1,4,1,1
108,0,4,1,4,8,1,1
48,0,2,1,0,8,1,1
52,0,3,0,16,2,0,1
64,0,2,0,2,4,0,1
63,0,1,1,12,8,1,1
94,0,2,1,20,10,1,1
39,0,4,0,0,4,0,1
54,0,3,1,8,8,1,1
59,0,3,0,1,8,1,1
62,0,2,2,0,8,1,1
141,0,3,1,19,19,1,1
71,0,2,0,1,5,1,1
105,0,3,0,7,14,1,1
118,0,3,1,2,12,1,1
73,0,2,0,3,6,0,1
167,0,3,1,18,17,1,1
97,0,3,1,14,6,0,1
55,0,3,3,0,7,1,1
24,0,1,1,4,3,0,1
4033,0,3,0,1912,716,1,1
113,0,3,1,9,14,1,1
49,0,1,2,7,6,1,1
151,0,3,1,62,8,0,1
96,0,2,0,13,6,1,1
63,0,15,2,0,8,0,1
54,0,3,1,12,5,0,1
178,0,3,1,20,20,1,1
64,0,7,2,1,6,1,1
49,0,8,0,0,4,0,1
463,1,3,2,87,61,0,1
78,0,10,3,9,13,1,1
100,0,2,1,13,6,1,1
28,0,2,0,0,1,0,1
121,0,2,1,0,19,1,1
33,0,2,3,0,5,0,1
211,0,15,2,40,26,0,1
55,0,7,2,5,7,1,1
37,0,5,2,2,5,1,1
42,0,2,2,0,5,0,1
147,0,4,4,11,13,0,1
75,0,2,1,0,9,1,1
85,0,2,2,10,5,1,1
54,0,3,1,11,4,1,1
37,0,4,1,6,4,0,1
21,0,7,0,0,1,0,1
48,0,3,2,3,6,0,1
137,0,1,1,23,14,1,1
35,0,2,1,5,4,1,1
33,0,5,0,2,3,1,1
35,0,2,1,0,3,1,1
110,0,4,0,15,6,1,1
159,0,2,1,15,9,0,1
19,0,4,0,0,1,1,1
375,0,2,2,62,26,0,1
44,0,4,1,5,3,1,1
66,0,4,2,1,9,1,1
94,0,2,0,4,7,1,1
57,0,3,0,2,7,0,1
54,0,1,3,6,8,1,1
44,0,3,1,5,5,1,1
92,0,2,0,8,6,1,1
88,0,8,3,11,12,1,1
51,0,4,3,5,7,0,1
36,0,3,1,9,2,1,1
52,0,2,0,2,6,1,1
46,0,3,1,8,5,1,1
204,0,3,1,13,29,1,1
64,0,13,2,2,4,1,1
56,0,7,2,4,3,1,1
17,0,1,0,0,3,0,1
35,0,2,0,5,5,0,1
35,0,3,1,8,4,0,1
24,0,1,0,5,3,0,1
51,0,3,2,2,6,1,1
41,0,10,0,0,5,0,1
25,0,2,0,3,2,1,1
39,0,3,1,21,3,0,1
25,0,1,0,2,2,0,1
93,0,4,2,11,5,1,1
26,0,3,0,5,2,0,1
126,0,5,1,21,8,1,1
101,0,3,0,1,20,0,1
124,0,4,2,8,11,1,1
242,0,3,1,35,33,1,1
92,0,3,1,23,8,0,1
46,0,3,1,0,7,1,1
163,0,3,1,29,24,1,1
323,1,3,2,71,44,0,1
28,0,4,0,0,4,1,1
40,0,4,2,4,6,0,1
167,0,3,1,19,16,1,1
38,0,6,1,8,4,1,1
38,0,4,2,0,5,0,1
106,0,4,0,5,9,1,1
207,0,15,2,29,31,0,1
72,0,2,1,6,9,1,1
126,0,3,1,0,8,1,1
20,0,4,0,1,3,0,1
100,0,2,1,16,7,1,1
24,0,2,0,4,2,0,1
34,0,4,3,1,5,0,1
52,0,7,2,1,8,0,1
47,0,3,1,5,6,1,1
54,0,3,1,6,5,1,1
86,0,2,1,12,4,1,1
48,0,8,2,0,6,0,1
171,0,6,1,30,38,1,1
60,0,2,1,0,10,0,1
20,0,3,0,2,2,0,1
58,0,2,1,27,6,1,1
42,0,3,0,7,4,1,1
108,0,3,1,32,10,1,1
286,0,3,0,194,9,1,1
141,0,1,5,19,17,0,1
53,0,3,1,0,13,1,1
52,0,6,1,0,8,0,1
32,0,7,1,2,3,0,1
39,0,2,0,1,6,0,1
65,0,3,1,2,6,1,1
54,0,2,2,2,7,0,1
43,0,3,1,16,3,1,1
21,0,2,1,0,2,0,1
206,0,2,1,80,14,1,1
37,0,3,1,6,6,1,1
28,0,6,0,2,2,0,1
46,0,8,2,4,3,0,1
114,0,3,0,16,14,1,1
77,0,3,4,22,9,1,1
319,0,3,1,80,38,1,1
51,0,5,2,9,6,1,1
73,0,12,7,4,9,0,1
36,0,4,0,1,4,0,1
33,0,3,0,4,2,0,1
64,0,2,0,0,7,1,1
72,0,2,0,31,9,1,1
107,0,3,0,16,6,1,1
64,0,3,1,25,3,1,1
46,0,2,1,2,5,0,1
107,0,3,0,5,10,1,1
91,0,3,0,3,12,1,1
49,0,9,1,0,4,1,1
72,0,3,4,0,9,0,1
39,0,2,1,3,4,0,1
30,0,4,0,0,2,0,1
50,0,3,0,8,4,1,1
107,0,2,1,0,14,1,1
49,0,3,0,0,2,1,1
40,0,3,0,1,5,0,1
52,0,3,0,0,6,1,1
45,0,3,0,4,3,1,1
57,0,3,1,7,3,0,1
62,0,2,1,0,6,0,1
52,0,2,2,17,5,1,1
64,0,2,1,2,6,1,1
47,0,3,3,0,5,1,1
39,0,3,2,0,6,1,1
23,0,5,1,1,3,0,1
61,0,2,1,9,7,0,1
55,0,2,2,19,7,1,1
66,0,3,0,9,11,1,1
38,0,2,1,0,3,0,1
57,0,6,0,0,8,1,1
62,0,2,0,2,12,1,1
82,0,2,0,0,12,1,1
33,0,3,1,1,4,1,1
63,0,8,1,10,7,1,1
41,0,5,0,7,4,0,1
108,0,3,1,9,7,1,1
65,0,3,1,19,4,1,1
107,0,3,0,9,12,1,1
103,0,3,0,14,10,1,1
23,0,1,0,6,3,0,1
32,0,2,1,3,5,1,1
41,0,11,2,3,4,1,1
23,0,1,0,0,4,0,1
51,0,7,2,10,6,1,1
70,0,3,1,2,12,1,1
42,0,5,1,0,4,0,1
70,0,2,1,5,6,1,1
25,0,2,0,4,2,0,1
42,0,3,1,1,3,0,1
52,0,12,2,1,4,1,1
139,0,4,5,18,13,0,1
88,0,2,0,24,7,1,1
48,0,3,2,11,9,1,1
22,0,8,0,0,2,0,1
32,1,0,2,12,6,0,1
21,1,0,2,10,4,0,1
40,0,8,1,5,5,0,1
76,0,4,1,4,4,1,1
23,0,2,0,0,2,0,1
42,0,3,0,0,3,1,1
35,0,2,1,3,3,1,1
32,0,2,2,15,3,1,1
41,0,2,1,0,6,1,1
86,0,3,0,0,10,1,1
240,0,3,1,40,6,1,1
69,0,3,0,5,10,0,1
164,0,3,1,26,23,1,1
46,0,2,0,11,4,1,1
29,0,2,1,13,3,0,1
53,0,4,0,5,3,1,1
82,0,2,0,0,12,0,1
27,0,4,1,6,3,0,1
82,0,4,1,3,12,1,1
40,0,10,2,3,4,1,1
292,0,3,0,69,47,0,1
67,0,3,1,8,8,1,1
94,0,3,0,15,5,1,1
474,1,3,2,108,54,0,1
21,0,1,1,2,3,1,1
54,0,2,1,0,4,1,1
48,0,2,0,3,6,1,1
38,0,3,2,0,6,1,1
89,0,3,1,23,8,0,1
25,0,4,0,3,2,0,1
31,0,7,0,0,4,0,1
52,0,3,2,0,6,1,1
99,0,3,1,8,7,1,1
34,0,9,1,0,4,0,1
46,0,3,1,4,3,1,1
56,0,8,1,0,8,0,1
52,0,3,1,12,3,0,1
35,0,7,2,5,4,1,1
65,1,0,2,33,7,0,1
57,0,4,0,0,8,1,1
84,0,2,0,33,6,1,1
125,0,3,0,27,22,0,1
37,0,2,1,5,4,1,1
79,0,3,1,11,10,0,1
47,0,4,2,0,7,1,1
232,0,2,1,28,23,0,1
102,0,3,0,5,7,1,1
39,0,7,1,1,4,1,1
30,0,3,1,0,3,0,1
83,0,4,2,15,4,1,1
56,0,5,1,8,7,0,1
106,0,4,2,9,7,1,1
51,0,3,2,6,5,1,1
18,1,0,2,7,4,0,1
27,0,6,1,3,3,0,1
50,0,2,1,8,5,1,1
28,0,2,0,0,1,1,1
133,0,3,1,9,8,1,1
46,0,3,1,0,8,0,1
47,0,3,0,1,7,0,1
45,0,4,2,1,4,0,1
96,0,3,1,16,7,0,1
49,0,1,4,5,6,1,1
46,0,7,0,0,4,0,1
35,0,10,1,2,3,1,1
30,0,2,0,5,2,0,1
45,0,2,0,2,5,1,1
54,0,2,1,2,6,1,1
83,0,3,1,33,7,1,1
45,0,3,1,9,3,1,1
128,0,3,1,5,16,0,1
251,1,3,2,41,38,0,1
41,0,5,1,7,3,0,1
34,1,3,2,15,6,0,1
88,0,2,0,15,6,1,1
104,0,4,2,9,6,1,1
43,0,2,1,6,7,1,1
108,0,4,1,5,6,1,1
126,0,4,2,11,9,1,1
21,0,4,0,1,2,0,1
233,0,7,2,26,42,1,1
97,0,3,0,9,10,1,1
177,0,3,1,57,23,1,1
79,0,2,1,28,8,0,1
37,0,4,1,12,4,1,1
32,0,2,2,4,4,1,1
35,0,4,0,0,5,1,1
49,0,3,0,3,8,1,1
70,0,3,0,0,7,1,1
32,0,3,2,1,4,0,1
58,0,3,1,3,3,1,1
86,0,2,1,23,11,1,1
126,0,3,0,24,20,0,1
53,0,2,1,2,7,0,1
107,0,3,0,6,7,1,1
665,0,3,0,126,21,1,1
40,0,2,1,2,4,0,1
291,0,15,2,23,52,0,1
60,0,3,0,10,7,1,1
80,1,0,2,24,8,0,1
25,0,7,0,2,3,0,1
33,0,2,1,13,4,0,1
115,0,3,2,28,14,0,1
204,0,3,1,16,7,1,1
87,0,3,1,31,7,1,1
82,0,2,1,1,8,1,1
90,0,2,1,17,11,1,1
67,0,3,1,20,12,1,1
113,0,3,1,10,9,1,1
89,0,4,2,7,5,0,1
27,0,2,1,1,3,0,1
63,0,3,1,19,5,1,1
238,0,2,3,53,26,1,1
70,0,2,1,0,11,1,1
49,0,4,2,5,5,1,1
67,0,2,0,7,3,1,1
29,0,3,2,0,4,0,1
30,0,2,0,1,3,1,1
216,0,3,3,28,28,1,1
64,0,2,1,6,7,1,1
50,0,2,0,0,5,1,1
69,0,3,2,9,7,1,1
56,0,3,0,0,7,1,1
60,0,3,1,0,6,0,1
27,0,2,1,0,2,0,1
52,0,3,2,26,4,0,1
90,0,2,1,7,10,0,1
43,0,2,3,15,6,0,1
36,0,3,0,2,5,0,1
74,0,3,1,13,5,1,1
75,0,3,1,7,6,1,1
47,0,4,1,5,5,1,1
90,0,3,0,12,13,1,1
71,0,4,1,3,7,1,1
55,0,2,2,0,3,1,1
35,0,6,1,5,3,0,1
59,0,3,0,1,5,1,1
51,0,6,1,0,7,0,1
35,0,4,1,6,5,1,1
32,0,15,1,2,3,0,1
317,0,2,1,22,49,0,1
44,0,6,1,0,6,0,1
147,0,4,4,29,11,0,1
69,0,3,1,5,9,0,1
51,0,3,1,12,5,1,1
71,0,3,0,2,10,1,1
43,0,6,2,4,6,0,1
36,0,4,0,0,5,1,1
48,0,2,2,5,6,0,1
91,0,2,0,6,6,1,1
37,0,5,0,0,5,1,1
46,0,4,3,2,6,1,1
94,0,2,2,11,6,1,1
45,0,6,1,0,5,0,1
123,0,3,1,17,5,1,1
45,0,3,1,10,6,0,1
28,0,12,0,2,2,0,1
28,0,4,0,3,3,1,1
82,0,3,0,0,11,1,1
50,0,2,0,0,7,0,1
40,0,3,1,5,7,1,1
76,0,3,0,10,7,1,1
58,0,2,0,1,6,1,1
472,1,3,2,109,55,0,1
343,0,3,0,49,26,1,1
53,0,2,1,0,9,1,1
105,0,2,0,10,8,1,1
185,0,2,3,55,26,1,1
32,0,3,1,9,4,1,1
41,1,3,2,10,7,0,1
22,0,3,0,6,3,0,1
45,0,2,1,0,2,1,1
41,0,2,0,0,5,1,1
91,0,4,0,7,15,1,1
39,0,2,1,4,4,0,1
51,0,2,1,0,6,1,1
39,0,9,2,2,4,1,1
71,0,2,1,1,9,1,1
109,0,3,1,33,10,1,1
52,0,3,2,1,8,1,1
32,0,11,1,1,4,1,1
59,0,2,1,3,6,1,1
263,0,3,1,46,30,1,1
52,0,1,2,3,5,1,1
54,0,7,0,0,7,1,1
46,0,17,2,3,4,0,1
32,0,1,3,3,5,1,1
52,0,3,1,6,6,0,1
73,0,3,1,7,8,1,1
120,0,2,1,0,14,1,1
79,0,2,1,0,10,1,1
104,0,4,1,10,7,1,1
136,0,7,1,14,21,1,1
59,0,3,1,1,8,1,1
51,0,2,2,0,4,0,1
394,1,3,2,82,41,0,1
40,0,4,2,4,6,1,1
39,0,3,0,5,8,1,1
101,0,4,0,24,11,1,1
61,0,6,0,0,7,1,1
56,0,2,3,0,6,0,1
61,0,2,1,29,6,1,1
43,0,3,1,11,5,1,1
96,0,3,2,2,7,0,1
58,0,2,0,2,3,0,1
77,0,2,1,6,5,1,1
858,0,3,0,144,52,1,1
43,0,1,2,2,4,1,1
50,0,3,0,3,7,0,1
33,0,3,2,1,4,0,1
52,0,6,4,1,8,1,1
63,0,3,0,10,5,1,1
61,0,4,1,8,5,1,1
36,0,3,0,4,2,0,1
124,0,1,0,31,11,0,1
112,0,3,1,9,12,1,1
32,0,3,0,2,4,0,1
40,0,3,1,12,5,0,1
36,0,4,1,3,4,1,1
28,0,2,0,0,4,0,1
40,0,3,1,10,4,1,1
48,0,1,0,30,2,0,1
211,0,15,2,26,32,0,1
59,0,3,0,16,8,1,1
45,0,3,1,14,3,1,1
27,0,3,1,2,3,1,1
142,0,4,5,17,14,0,1
85,0,2,1,6,6,1,1
60,0,8,1,0,7,1,1
22,0,2,1,6,3,0,1
43,0,3,1,17,3,1,1
39,0,3,1,0,4,0,1
167,0,3,0,35,25,1,1
22,1,0,2,12,3,0,1
75,0,2,0,0,5,1,1
316,0,3,1,75,40,1,1
26,0,2,1,3,3,0,1
186,0,2,0,19,13,1,1
44,0,3,2,11,8,1,1
37,0,5,1,2,5,1,1
30,0,4,0,0,4,1,1
110,0,2,0,10,7,1,1
93,0,3,0,3,10,0,1
42,0,3,1,10,5,1,1
42,0,9,1,0,5,0,1
56,0,6,1,0,6,0,1
55,0,3,1,7,9,1,1
57,0,2,1,18,7,0,1
107,0,2,0,5,9,1,1
221,0,2,3,36,26,1,1
58,0,2,2,12,6,1,1
51,0,3,0,3,4,0,1
85,0,3,1,13,10,1,1
79,0,7,2,8,9,0,1
61,0,3,4,0,6,0,1
49,0,5,2,10,6,1,1
163,0,3,0,49,8,1,1
49,0,6,3,0,7,0,1
46,0,3,0,2,5,1,1
44,0,4,2,6,4,0,1
51,0,5,2,11,8,0,1
83,0,2,3,10,8,1,1
48,0,3,0,6,7,1,1
34,0,9,2,1,4,1,1
179,0,2,0,43,22,0,1
143,0,3,1,12,10,1,1
59,0,2,2,0,9,1,1
80,0,3,2,21,11,1,1
67,0,3,1,13,7,1,1
46,0,7,1,0,6,1,1
167,0,3,1,12,20,1,1
86,0,3,0,23,6,1,1
59,0,3,0,8,6,1,1
56,0,3,1,0,4,1,1
99,0,2,0,11,7,1,1
50,0,2,1,1,6,0,1
59,0,4,1,1,7,1,1
64,0,3,1,6,8,1,1
50,0,2,1,7,6,1,1
189,0,3,1,37,27,1,1
60,0,5,0,6,10,1,1
60,0,2,1,8,6,1,1
81,0,4,1,8,5,1,1
473,1,3,2,98,58,0,1
45,0,2,1,0,3,1,1
57,0,6,1,0,11,1,1
64,0,3,0,22,8,0,1
34,0,11,2,1,3,0,1
199,0,3,1,26,8,1,1
80,0,3,0,4,12,0,1
59,0,2,1,0,11,0,1
106,0,2,0,15,6,1,1
32,0,5,0,0,4,0,1
54,0,3,1,13,6,1,1
52,0,3,1,16,4,1,1
32,0,3,0,7,3,0,1
92,0,3,3,14,5,0,1
78,0,3,1,2,8,1,1
45,0,5,2,0,5,0,1
51,0,4,1,0,7,1,1
64,0,2,1,0,5,1,1
46,0,1,1,4,7,1,1
111,0,3,0,5,11,1,1
31,0,4,1,1,3,1,1
95,0,3,0,13,10,1,1
66,0,3,1,0,7,1,1
130,0,3,0,49,14,1,1
73,0,3,0,19,5,0,1
382,1,3,2,92,51,0,1
39,0,3,0,1,2,0,1
215,0,2,2,88,14,1,1
115,0,2,1,21,14,1,1
82,0,1,2,13,4,1,1
202,0,3,1,40,16,1,1
99,0,3,1,8,9,1,1
33,0,10,1,1,3,0,1
175,0,2,1,23,9,0,1
78,0,3,1,2,7,0,1
53,0,11,2,4,4,1,1
38,0,2,0,0,3,1,1
46,0,3,0,2,4,0,1
51,0,2,1,4,4,1,1
79,0,2,0,4,12,0,1
26,0,3,0,3,2,0,1
94,0,2,2,25,8,0,1
157,0,3,0,10,13,0,1
122,0,2,0,12,16,1,1
32,0,3,1,1,4,1,1
21,0,4,0,2,3,0,1
86,0,3,0,1,10,0,1
173,0,2,2,20,30,0,1
283,1,3,2,53,43,0,1
55,0,2,1,11,10,0,1
65,0,2,1,0,5,0,1
208,0,3,1,33,8,1,1
70,0,2,1,6,7,1,1
167,0,3,1,20,17,1,1
58,0,2,0,19,3,1,1
77,0,3,1,4,8,1,1
137,0,4,4,17,13,0,1
44,0,3,0,0,1,0,1
76,0,2,3,10,9,1,1
59,0,2,1,0,4,1,1
30,0,2,0,1,3,0,1
366,0,3,0,57,65,1,1
51,0,2,3,16,7,0,1
45,0,3,1,10,4,1,1
50,0,2,0,0,3,1,1
48,0,6,1,2,6,1,1
110,0,3,0,3,12,1,1
123,0,1,4,4,20,0,1
158,0,3,0,4,20,0,1
85,0,2,1,18,9,1,1
136,0,3,1,48,5,1,1
106,0,4,2,5,7,1,1
59,0,2,1,14,9,0,1
70,0,3,1,3,12,1,1
65,0,1,2,16,8,1,1
61,0,2,2,18,8,1,1
79,0,3,1,1,11,1,1
393,0,1,1,10,78,1,1
94,0,3,3,12,8,0,1
167,0,3,1,20,18,1,1
79,0,3,0,3,4,1,1
111,0,2,2,21,12,0,1
26,0,3,0,0,1,1,1
60,0,4,1,0,4,1,1
46,0,5,2,5,6,1,1
258,0,2,1,54,67,1,1
141,0,3,1,20,19,1,1
58,0,1,1,20,5,1,1
43,0,2,1,3,6,1,1
52,0,3,2,0,4,0,1
61,0,2,1,0,6,0,1
64,0,4,0,18,4,1,1
34,0,3,1,3,4,0,1
